id_posicion
"0101101000"
"0101210000"
"0101291000"
"0101299000"
"0101300000"
"0101900000"
"0101901100"
"0101901900"
"0101909000"
"0102100010"
"0102210010"
"0102210020"
"0102291000"
"0102299020"
"0102900020"
"0102901000"
"0102909020"
"0104209000"
"0105110000"
"0105940000"
"0105990000"
"0106131900"
"0106190000"
"0106191900"
"0106199000"
"0106200000"
"0106310000"
"0106320000"
"0106390000"
"0106490000"
"0106901000"
"0106909000"
"0201100000"
"0201200000"
"0201300010"
"0201300090"
"0202100000"
"0202200000"
"0202300010"
"0202300090"
"0203220000"
"0203291000"
"0203292000"
"0203293000"
"0203299000"
"0204230000"
"0204430000"
"0205000000"
"0206100000"
"0206220000"
"0206290000"
"0206490000"
"0207110000"
"0207120000"
"0207130000"
"0207140000"
"0207360000"
"0209101000"
"0210120000"
"0210190000"
"0210200000"
"0210991000"
"0210999000"
"0301100000"
"0301110000"
"0301911000"
"0301919000"
"0301991000"
"0302110000"
"0302190000"
"0302290000"
"0302390000"
"0302460000"
"0302590000"
"0302690010"
"0302690090"
"0302710000"
"0302720000"
"0302890000"
"0303110000"
"0303130000"
"0303140000"
"0303190000"
"0303210000"
"0303230000"
"0303240000"
"0303290000"
"0303390000"
"0303410000"
"0303420000"
"0303430000"
"0303440000"
"0303490000"
"0303560000"
"0303570000"
"0303690000"
"0303750000"
"0303790010"
"0303790090"
"0303800000"
"0303890000"
"0304110000"
"0304190010"
"0304190090"
"0304291000"
"0304299010"
"0304299090"
"0304310000"
"0304320010"
"0304420000"
"0304490000"
"0304590000"
"0304620010"
"0304820000"
"0304870000"
"0304890000"
"0304990000"
"0305100000"
"0305200000"
"0305399000"
"0305591000"
"0305599000"
"0305710000"
"0305720000"
"0306110000"
"0306131300"
"0306131900"
"0306139110"
"0306139120"
"0306140000"
"0306160000"
"0306171100"
"0306171300"
"0306171900"
"0306179900"
"0306190000"
"0306210000"
"0306231900"
"0306271100"
"0306291000"
"0306299000"
"0307490000"
"0307510000"
"0307600000"
"0307994000"
"0401100000"
"0401200000"
"0401300000"
"0401400000"
"0401500000"
"0402101000"
"0402109000"
"0402211100"
"0402211900"
"0402219100"
"0402219900"
"0402291100"
"0402291900"
"0402299900"
"0402911000"
"0402919000"
"0402991000"
"0402999000"
"0403100000"
"0403901000"
"0403909000"
"0404101000"
"0404109000"
"0404900000"
"0405100000"
"0405200000"
"0405909000"
"0406100000"
"0406200000"
"0406300000"
"0406400000"
"0406904000"
"0406905000"
"0406906000"
"0406909000"
"0407001000"
"0407009000"
"0407110000"
"0407219000"
"0407299000"
"0408110000"
"0408190000"
"0408910000"
"0408990000"
"0409001000"
"0409009000"
"0410000000"
"0502900000"
"0504001000"
"0504002000"
"0506100000"
"0506900000"
"0507900000"
"0508000000"
"0510001000"
"0510009000"
"0511100000"
"0511912000"
"0511919000"
"0511991000"
"0511993000"
"0511994000"
"0511999010"
"0511999020"
"0511999090"
"0601100000"
"0601200000"
"0602109000"
"0602200000"
"0602400000"
"0602901000"
"0602909000"
"0603110000"
"0603121000"
"0603129000"
"0603130000"
"0603141000"
"0603149000"
"0603150000"
"0603191000"
"0603192000"
"0603193000"
"0603194000"
"0603199000"
"0603900000"
"0604200000"
"0604900000"
"0604910000"
"0604990000"
"0701100000"
"0701900000"
"0702000000"
"0703100000"
"0703209000"
"0703900000"
"0704100000"
"0704200000"
"0704900000"
"0705110000"
"0705190000"
"0705290000"
"0706100000"
"0706900000"
"0707000000"
"0708100000"
"0708200000"
"0708900000"
"0709200000"
"0709300000"
"0709400000"
"0709510000"
"0709590000"
"0709600000"
"0709700000"
"0709901000"
"0709903000"
"0709909000"
"0709910000"
"0709930000"
"0709991000"
"0709999000"
"0710100000"
"0710210000"
"0710220000"
"0710290000"
"0710400000"
"0710809000"
"0710900000"
"0711400000"
"0711900000"
"0712200000"
"0712310000"
"0712390000"
"0712901000"
"0712902000"
"0712909000"
"0713101000"
"0713109000"
"0713201000"
"0713209000"
"0713311000"
"0713319000"
"0713329000"
"0713331100"
"0713331900"
"0713339900"
"0713359000"
"0713399900"
"0713409000"
"0713509000"
"0713901000"
"0713909000"
"0714100000"
"0714201000"
"0714209000"
"0714300000"
"0714500000"
"0714901000"
"0714909000"
"0801119000"
"0801120000"
"0801190000"
"0801220000"
"0802129000"
"0802210000"
"0802500000"
"0802510000"
"0802520000"
"0802600000"
"0802900000"
"0803001100"
"0803001200"
"0803001300"
"0803001900"
"0803002000"
"0803101000"
"0803102000"
"0803901100"
"0803901200"
"0803901900"
"0803902000"
"0804100000"
"0804200000"
"0804300000"
"0804400000"
"0804501000"
"0804502000"
"0805100000"
"0805201000"
"0805202000"
"0805209000"
"0805400000"
"0805501000"
"0805502100"
"0805502200"
"0805900000"
"0806100000"
"0806200000"
"0807110000"
"0807190000"
"0807200000"
"0808100000"
"0808201000"
"0808300000"
"0809100000"
"0809200000"
"0809300000"
"0809400000"
"0810100000"
"0810200000"
"0810400000"
"0810500000"
"0810600000"
"0810901010"
"0810901020"
"0810901030"
"0810901040"
"0810901090"
"0810902000"
"0810903000"
"0810904000"
"0810905000"
"0810909010"
"0810909020"
"0810909090"
"0811101000"
"0811109000"
"0811200000"
"0811901000"
"0811909100"
"0811909400"
"0811909500"
"0811909600"
"0811909900"
"0812909000"
"0813200000"
"0813300000"
"0813400000"
"0813500000"
"0814001000"
"0814009000"
"0901119000"
"0901120000"
"0901211000"
"0901212000"
"0901220000"
"0901900000"
"0902100000"
"0902200000"
"0902300000"
"0902400000"
"0904110000"
"0904120000"
"0904201000"
"0904209000"
"0904211000"
"0904219000"
"0904221000"
"0904229000"
"0906110000"
"0906200000"
"0908110000"
"0908300000"
"0908310000"
"0908320000"
"0909209000"
"0909219000"
"0909220000"
"0909300000"
"0909320000"
"0910120000"
"0910200000"
"0910300000"
"0910910000"
"0910991000"
"0910999000"
"1001902090"
"1004009000"
"1004900000"
"1005100000"
"1005901100"
"1005901200"
"1005902000"
"1005903000"
"1005909000"
"1006101000"
"1006109000"
"1006300010"
"1006300090"
"1006400000"
"1007009000"
"1007100000"
"1007900000"
"1008309000"
"1008509000"
"1008909900"
"1101000000"
"1102200000"
"1102900000"
"1102901000"
"1102909000"
"1103110000"
"1103130000"
"1103190000"
"1103200000"
"1104120000"
"1104220000"
"1104230000"
"1104291000"
"1104299000"
"1104300000"
"1106201000"
"1106209000"
"1106301000"
"1106309000"
"1107100000"
"1107200000"
"1108110000"
"1108120000"
"1108130000"
"1108140000"
"1108190000"
"1108200000"
"1109000000"
"1201001000"
"1201009000"
"1201100000"
"1201900000"
"1202109000"
"1202200000"
"1202410000"
"1202420000"
"1204009000"
"1205909000"
"1206001000"
"1206009000"
"1207101000"
"1207109000"
"1207301000"
"1207409000"
"1207509000"
"1207701000"
"1207991000"
"1207991100"
"1207991900"
"1207999100"
"1207999900"
"1208100000"
"1208900000"
"1209290000"
"1209300000"
"1209911000"
"1209912000"
"1209913000"
"1209914000"
"1209915000"
"1209919000"
"1209991000"
"1209994000"
"1209999000"
"1210200000"
"1211200000"
"1211300000"
"1211903000"
"1211906000"
"1211909000"
"1212200000"
"1212210000"
"1212910000"
"1212930000"
"1212991000"
"1212999000"
"1213000000"
"1214900000"
"1301200000"
"1301909000"
"1302120000"
"1302130000"
"1302191900"
"1302199100"
"1302199900"
"1302200000"
"1302320000"
"1302399000"
"1401100000"
"1401900000"
"1404200000"
"1404909000"
"1501003000"
"1503000000"
"1504101000"
"1504201000"
"1504209000"
"1505009100"
"1505009900"
"1506001000"
"1506009000"
"1507100000"
"1507901000"
"1507909000"
"1509100000"
"1509900000"
"1511100000"
"1511900000"
"1512111000"
"1512191000"
"1512210000"
"1512290000"
"1513110000"
"1513190000"
"1513211000"
"1513212000"
"1513291000"
"1513292000"
"1514110000"
"1514190000"
"1515110000"
"1515190000"
"1515210000"
"1515290000"
"1515300000"
"1515500000"
"1515900090"
"1516100000"
"1516200000"
"1517100000"
"1517900000"
"1518001000"
"1518009000"
"1520000000"
"1521101000"
"1521102000"
"1521109000"
"1521901000"
"1521902000"
"1522000000"
"1601000000"
"1602321000"
"1602329000"
"1602410000"
"1602490000"
"1602500000"
"1602900000"
"1603000000"
"1604110000"
"1604131000"
"1604132000"
"1604139000"
"1604141000"
"1604142000"
"1604150000"
"1604160000"
"1604190000"
"1604200000"
"1605290000"
"1605400000"
"1605901000"
"1605909000"
"1701111000"
"1701119000"
"1701120000"
"1701130000"
"1701140000"
"1701910000"
"1701991000"
"1701999000"
"1702110000"
"1702191000"
"1702200000"
"1702301000"
"1702302000"
"1702309000"
"1702401000"
"1702500000"
"1702600000"
"1702901000"
"1702902000"
"1702903000"
"1702904000"
"1702909000"
"1703100000"
"1703900000"
"1704101000"
"1704109000"
"1704901000"
"1704909000"
"1801001100"
"1801001900"
"1801002000"
"1803100000"
"1803200000"
"1804001100"
"1804001200"
"1804001300"
"1804002000"
"1805000000"
"1806100000"
"1806201000"
"1806209000"
"1806310000"
"1806319000"
"1806320010"
"1806320090"
"1806900010"
"1806900090"
"1901101000"
"1901109100"
"1901109900"
"1901200000"
"1901901000"
"1901902000"
"1901909000"
"1902110000"
"1902190000"
"1902200000"
"1902300000"
"1902400000"
"1903000000"
"1904100000"
"1904200000"
"1904300000"
"1904900010"
"1904900090"
"1905100000"
"1905200000"
"1905310000"
"1905320000"
"1905400000"
"1905901000"
"1905909000"
"2001100000"
"2001901000"
"2001909000"
"2002100000"
"2002900000"
"2003100000"
"2003900000"
"2004100000"
"2004900000"
"2005100000"
"2005200000"
"2005400000"
"2005510000"
"2005590000"
"2005600000"
"2005700000"
"2005800000"
"2005991000"
"2005992000"
"2005999000"
"2006000000"
"2007100000"
"2007911000"
"2007912000"
"2007991100"
"2007991200"
"2007999100"
"2007999200"
"2008111000"
"2008119000"
"2008191000"
"2008192000"
"2008199000"
"2008201000"
"2008209000"
"2008300000"
"2008500000"
"2008601000"
"2008609000"
"2008702000"
"2008709000"
"2008800000"
"2008910000"
"2008920000"
"2008930000"
"2008970000"
"2008992000"
"2008993000"
"2008999000"
"2009110000"
"2009120000"
"2009190000"
"2009290000"
"2009310000"
"2009391000"
"2009399000"
"2009410000"
"2009490000"
"2009500000"
"2009610000"
"2009690000"
"2009710000"
"2009790000"
"2009801100"
"2009801200"
"2009801300"
"2009801400"
"2009801900"
"2009891000"
"2009892000"
"2009893000"
"2009894000"
"2009899000"
"2009900000"
"2101110010"
"2101110090"
"2101120000"
"2101200000"
"2101300000"
"2102101000"
"2102109000"
"2102200000"
"2102300000"
"2103100000"
"2103200000"
"2103301000"
"2103302000"
"2103901000"
"2103902000"
"2103909000"
